ID,DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
,2021-10-25 13:05:50,web application,05:16:22,27,8928
,2021-03-14 21:58:50,web application,00:05:26,1347,2210
,2022-08-21 19:19:46,mobile,17:32:38,1413,2290
,2023-12-06 16:52:32,mobile,13:38:03,2839,2313
,2023-11-28 23:49:41,web application,14:49:41,2338,6316
,2021-03-28 15:20:25,mobile,06:54:23,2112,8032
,2023-07-10 04:56:41,desktop,14:40:26,1,4238
,2022-09-23 12:56:39,desktop,06:01:30,475,5559
,2021-08-02 15:08:51,web application,13:15:55,810,1095
,2023-01-27 21:43:38,mobile,21:42:20,1720,5908
,2021-04-09 13:31:48,mobile,13:39:55,2042,8355
,2021-04-08 23:39:05,mobile,00:20:13,928,2525
,2021-02-24 18:31:56,mobile,12:58:56,2834,8390
,2021-11-23 16:41:54,desktop,19:20:58,3173,6126
,2021-04-28 04:17:03,web application,14:51:47,2751,58
,2021-07-16 17:24:16,mobile,08:43:04,2232,4766
,2021-08-27 17:01:39,web application,13:24:19,1978,2996
,2022-09-21 02:52:11,web application,12:08:13,3082,3394
,2022-01-30 06:03:39,desktop,00:40:29,3090,7060
,2023-03-20 16:12:23,web application,18:52:32,79,191
,2021-11-09 22:05:25,mobile,19:47:23,1089,273
,2021-04-03 07:49:01,web application,20:08:47,2777,119
,2023-05-21 21:02:13,desktop,16:37:16,2084,8433
,2022-08-02 07:56:26,desktop,21:06:14,2121,6635
,2021-01-17 06:07:22,web application,06:47:04,50,2401
,2022-01-04 09:59:58,desktop,04:51:12,38,3486
,2023-11-12 17:02:53,desktop,15:09:59,2732,3796
,2022-03-27 14:33:41,web application,18:13:28,3389,6110
,2022-10-05 22:22:38,mobile,12:59:32,2793,8376
,2022-08-06 05:22:56,mobile,12:58:41,1355,6057
,2022-01-07 06:03:59,web application,13:44:28,1670,5221
,2022-07-13 18:14:43,web application,03:27:14,1310,4253
,2023-06-08 06:36:54,mobile,14:14:54,1207,8469
,2023-05-14 06:09:07,desktop,10:50:06,1989,4475
,2023-03-27 21:23:52,web application,22:40:26,3369,7661
,2021-04-14 16:38:40,mobile,11:27:31,3344,8844
,2022-05-08 10:22:30,desktop,10:21:59,1221,7085
,2023-02-13 00:39:54,web application,19:25:14,2059,4554
,2021-08-06 08:18:58,web application,23:48:35,942,6637
,2023-07-11 08:24:20,desktop,13:23:44,892,2436
,2021-07-15 06:41:51,desktop,22:10:59,1294,1786
,2023-12-17 12:22:17,web application,05:21:55,3459,7184
,2022-12-30 09:17:12,desktop,11:29:16,3149,3922
,2021-05-11 09:42:03,mobile,07:24:43,1100,3865
,2021-03-14 17:12:42,mobile,03:31:13,991,3327
,2021-09-06 16:41:26,mobile,19:14:51,2659,7533
,2021-12-23 22:37:07,desktop,21:59:19,841,232
,2021-08-14 13:06:31,web application,09:04:51,1244,8685
,2022-05-25 03:19:58,web application,11:54:27,2807,2806
,2023-10-04 16:21:37,desktop,17:26:12,1296,5832
,2022-05-29 01:51:36,desktop,18:46:42,1376,7504
,2021-11-03 00:59:35,web application,05:28:40,3380,1428
,2021-06-14 22:12:05,web application,02:46:54,625,5679
,2023-03-02 16:30:37,desktop,22:59:30,55,572
,2023-09-23 01:06:00,web application,03:28:47,1848,7329
,2021-04-26 12:46:24,web application,11:25:12,1952,825
,2022-04-14 13:57:49,desktop,19:07:20,2696,3960
,2021-04-17 15:52:23,desktop,21:17:42,958,4068
,2022-04-16 04:21:46,web application,08:48:21,1636,7038
,2021-07-15 22:47:18,desktop,08:24:38,3240,5773
,2022-11-26 11:17:57,web application,17:19:54,346,854
,2021-06-12 12:09:49,desktop,14:38:55,210,3265
,2023-09-04 21:06:02,mobile,01:13:19,486,8907
,2022-09-29 16:01:37,mobile,15:36:26,1647,2578
,2021-07-09 02:22:03,web application,11:10:58,1786,2427
,2021-08-04 03:23:13,desktop,22:25:52,2106,1804
,2021-02-09 00:03:55,mobile,23:12:08,2028,1621
,2023-06-25 07:39:11,web application,14:24:49,1032,1896
,2021-02-16 17:45:46,web application,09:03:02,1928,4497
,2023-12-11 10:04:45,desktop,08:05:22,1544,3860
,2022-07-20 03:19:33,mobile,01:55:30,2179,2281
,2021-06-13 08:42:27,desktop,01:40:06,3447,6542
,2021-08-20 12:00:39,web application,02:41:37,379,8407
,2023-06-04 20:47:09,web application,00:00:13,679,6692
,2021-02-05 22:00:43,web application,15:42:20,2955,3209
,2023-08-29 12:24:59,desktop,04:36:01,1136,8980
,2021-05-13 10:49:06,mobile,14:14:25,2393,2177
,2023-06-09 11:56:55,desktop,17:12:20,1169,6535
,2022-08-04 02:17:35,web application,08:59:23,2067,8940
,2022-06-12 03:43:35,web application,23:00:16,203,5425
,2023-01-10 13:39:18,web application,01:50:19,2826,3459
,2021-11-03 13:34:10,desktop,11:49:10,235,382
,2021-04-22 02:27:00,mobile,19:02:22,1878,3101
,2023-07-19 22:58:11,mobile,14:39:06,2570,349
,2022-03-16 16:39:09,web application,01:52:10,2935,3098
,2021-10-11 12:26:54,desktop,02:34:47,1301,6412
,2022-04-24 19:13:39,desktop,09:24:36,2479,7811
,2023-02-10 02:04:24,web application,17:22:26,2851,1584
,2021-07-16 18:14:52,mobile,14:13:13,1614,284
,2023-03-02 13:44:37,mobile,01:34:10,2707,7268
,2023-08-09 23:52:16,desktop,09:51:24,1450,6491
,2022-07-08 01:15:54,desktop,22:30:14,696,6508
,2022-10-15 10:07:53,web application,15:19:07,151,7681
,2021-12-26 11:21:15,web application,23:30:41,2122,6049
,2023-01-31 15:52:57,mobile,00:38:52,1834,4415
,2022-02-14 10:55:04,web application,02:55:44,553,5840
,2021-02-21 00:37:26,web application,16:52:01,3451,4220
,2021-07-11 19:28:37,desktop,16:37:05,495,4589
,2021-02-15 16:07:21,web application,23:14:11,3205,6484
,2021-06-18 08:17:19,web application,18:58:32,3422,6145
,2021-09-27 16:53:25,web application,20:58:17,199,5741
,2021-07-02 14:54:30,mobile,17:37:57,2171,146
,2022-09-17 17:05:33,desktop,16:46:48,2464,8992
,2022-04-01 03:28:11,desktop,17:54:14,2891,1825
,2022-06-18 05:50:20,web application,17:19:07,572,3842
,2022-06-22 07:05:10,mobile,12:40:21,2697,3496
,2022-11-14 19:26:01,mobile,23:44:08,1549,7154
,2021-12-20 07:58:29,mobile,14:33:22,1656,526
,2022-06-12 14:39:34,desktop,16:05:22,67,6139
,2021-04-06 16:11:54,mobile,19:23:25,1814,5298
,2021-11-21 04:47:47,mobile,18:11:33,331,6253
,2023-06-27 08:36:44,desktop,21:43:41,855,3825
,2022-07-22 10:44:28,web application,21:02:01,629,8091
,2022-12-26 16:48:25,desktop,08:50:02,3064,7767
,2023-08-09 09:53:16,desktop,22:03:38,2104,3471
,2022-03-23 10:12:57,mobile,22:09:56,1785,6509
,2021-07-10 16:28:37,web application,03:40:05,129,6869
,2021-12-11 08:10:08,desktop,10:06:51,1931,3453
,2023-02-20 07:50:52,web application,00:52:58,2737,7442
,2023-07-13 04:44:00,desktop,08:24:13,837,6872
,2021-03-08 20:10:33,web application,07:54:49,1863,8722
,2023-10-17 21:01:45,desktop,22:29:53,3368,792
,2023-12-11 06:58:07,web application,06:02:09,2215,1093
,2023-02-13 05:44:55,mobile,00:53:54,2027,1618
,2023-06-29 07:33:38,desktop,03:59:37,787,325
,2022-09-23 00:09:06,mobile,15:14:04,1129,1571
,2021-10-10 00:14:08,desktop,22:53:11,246,1657
,2021-12-17 19:51:54,web application,22:58:04,159,1478
,2023-02-18 03:04:15,web application,22:48:20,2523,1669
,2021-05-18 13:59:14,web application,16:24:37,1905,5413
,2021-07-24 11:40:28,desktop,13:13:52,1775,1873
,2023-02-02 05:57:17,web application,19:56:05,3240,4998
,2022-12-04 20:56:41,web application,02:59:13,2329,2663
,2021-06-07 02:33:29,desktop,15:00:06,2959,1355
,2021-07-29 17:28:38,desktop,20:07:29,1378,8019
,2022-08-13 21:01:34,desktop,03:28:42,2893,8647
,2021-04-25 15:12:19,desktop,03:29:53,1377,882
,2022-05-20 17:15:05,mobile,00:46:47,1367,2932
,2021-07-10 10:15:49,mobile,09:09:45,656,7209
,2021-09-23 13:44:59,desktop,14:48:51,1479,8465
,2023-05-10 05:57:16,mobile,18:14:15,2639,7233
,2022-08-05 10:54:21,mobile,00:00:45,267,4569
,2023-03-04 21:55:24,web application,16:23:39,2412,6417
,2022-03-03 19:04:02,desktop,03:23:29,2307,6044
,2023-02-13 04:01:10,mobile,01:05:27,1720,4801
,2022-09-15 07:42:03,mobile,18:23:38,2576,2352
,2021-11-02 00:09:38,mobile,06:35:29,868,5380
,2022-03-20 17:03:40,mobile,00:58:18,2985,5185
,2023-01-28 14:29:03,desktop,17:11:22,3057,8969
,2023-01-08 06:22:40,mobile,04:16:11,1146,5878
,2021-09-09 06:43:42,mobile,07:29:35,1096,3798
,2023-04-27 05:37:30,desktop,00:54:12,2242,7898
,2023-07-25 07:51:40,web application,11:41:26,1999,3732
,2022-05-17 06:03:59,web application,00:30:57,1689,5379
,2021-05-18 00:59:13,desktop,14:32:35,493,7480
,2022-08-07 15:04:10,mobile,19:16:24,603,6438
,2022-09-24 15:03:04,web application,14:20:54,223,1896
,2022-10-03 16:29:25,web application,22:34:18,985,5072
,2022-04-03 20:46:25,web application,07:16:12,2646,6205
,2022-01-01 11:47:00,desktop,10:24:30,2571,2829
,2021-10-01 00:20:48,web application,05:56:02,280,1260
,2022-03-12 20:09:23,web application,14:55:31,1358,3741
,2022-10-13 11:38:44,mobile,22:37:12,2524,8562
,2022-11-15 20:57:40,mobile,20:50:02,1486,4484
,2022-08-16 00:10:02,desktop,16:48:49,3068,7193
,2022-12-07 22:29:42,mobile,21:17:29,113,8599
,2022-02-02 14:19:54,web application,23:17:14,1380,6895
,2022-09-17 07:26:43,mobile,16:34:34,1553,550
,2022-08-06 03:38:17,web application,06:40:41,728,4607
,2022-02-18 05:24:57,mobile,03:46:48,2139,2173
,2022-11-20 11:59:36,desktop,03:15:10,2750,8490
,2021-08-15 21:34:26,desktop,02:41:11,1747,4368
,2021-03-29 15:38:27,mobile,12:53:22,308,2168
,2022-04-19 06:41:38,web application,15:25:14,2873,4786
,2023-04-12 17:19:00,web application,19:24:36,1939,2059
,2023-10-23 12:59:28,web application,13:20:28,2074,6077
,2023-04-26 01:21:43,mobile,12:29:12,2152,5853
,2022-10-14 19:07:43,desktop,03:27:36,2581,5707
,2023-07-09 04:55:08,web application,13:27:17,3435,6275
,2022-12-17 10:37:23,desktop,08:15:18,2062,6949
,2022-07-13 11:08:24,desktop,14:16:26,2175,8551
,2022-10-06 18:27:15,mobile,11:16:36,3195,7889
,2023-02-07 16:24:50,desktop,19:18:46,1029,6290
,2021-11-12 12:52:59,mobile,14:41:36,865,1293
,2023-10-27 13:56:29,web application,20:01:19,1510,6885
,2021-08-18 20:44:06,desktop,07:00:15,2794,8936
,2022-09-17 19:01:09,mobile,21:15:55,931,4633
,2021-12-20 18:49:06,mobile,19:05:57,2567,5905
,2023-04-13 12:40:18,desktop,18:42:47,161,6872
,2022-10-20 13:51:37,mobile,06:07:19,1707,7545
,2021-07-15 17:54:02,web application,11:19:02,2327,590
,2021-05-16 14:46:08,desktop,18:49:50,1786,2217
,2021-09-12 13:43:54,mobile,00:09:19,910,2335
,2023-03-22 22:44:54,desktop,05:40:02,3002,3280
,2021-06-11 18:10:24,web application,09:56:59,1017,6321
,2021-12-24 10:08:54,mobile,00:35:40,3155,4780
,2023-02-16 20:55:54,mobile,23:27:10,2186,3210
,2021-12-23 03:36:23,web application,11:39:44,2895,8905
,2023-06-04 02:59:52,mobile,03:40:33,1660,4386
,2022-12-15 17:19:52,desktop,12:28:44,3283,3282
,2022-11-17 08:13:34,mobile,10:20:15,259,114
,2023-01-28 10:08:16,mobile,16:42:49,2326,8745
,2023-03-01 10:00:22,desktop,06:08:50,2821,1296
,2022-02-01 23:02:17,web application,10:05:33,345,1514
,2021-10-30 03:34:30,mobile,10:40:56,929,6836
,2022-02-03 15:06:48,desktop,14:14:42,3144,6376
,2021-12-25 04:54:12,mobile,10:25:55,3113,1178
,2023-11-04 14:44:30,web application,15:21:06,137,5979
,2022-12-04 23:18:49,mobile,11:42:20,1135,968
,2023-10-23 20:11:52,web application,08:10:20,1273,8513
,2021-12-03 05:41:00,mobile,13:37:57,2867,1733
,2022-06-20 02:02:27,desktop,02:15:22,41,2572
,2021-02-07 19:50:28,mobile,02:30:05,608,5762
,2023-04-08 13:03:54,web application,19:55:28,3299,2947
,2022-10-19 17:18:21,desktop,05:21:40,1128,1938
,2023-07-28 20:07:05,mobile,08:19:29,1862,8507
,2021-09-11 21:36:24,mobile,07:31:47,2469,2183
,2023-10-11 22:06:25,desktop,15:53:14,2269,3477
,2023-08-17 11:24:26,mobile,20:38:40,975,7504
,2022-09-10 15:51:40,mobile,00:39:31,2619,5333
,2023-03-04 11:34:21,desktop,14:54:35,701,6438
,2021-08-11 11:03:58,desktop,18:51:46,12,8639
,2021-08-31 11:36:31,desktop,17:34:35,1598,5536
,2022-06-20 17:27:55,mobile,21:45:01,2602,6415
,2021-09-30 10:19:30,desktop,21:08:19,2056,5499
,2021-04-23 07:41:00,web application,03:24:24,2279,1419
,2022-08-01 20:08:59,web application,19:03:58,1607,8695
,2022-09-29 14:05:46,mobile,19:37:42,762,5676
,2021-03-29 13:36:58,desktop,07:53:49,157,4662
,2023-04-05 10:08:08,desktop,20:20:51,1542,7768
,2023-02-04 15:41:40,desktop,21:02:28,2294,5942
,2021-05-13 13:42:05,web application,11:03:48,1434,4639
,2023-09-25 09:45:11,desktop,02:35:15,2581,5147
,2021-08-11 13:40:22,mobile,11:04:54,3325,6494
,2021-10-09 14:35:35,mobile,16:58:49,1981,2978
,2023-04-21 09:05:48,mobile,10:14:35,428,4868
,2023-12-11 14:08:15,desktop,17:18:23,847,7774
,2022-01-02 13:06:29,web application,00:52:25,1774,126
,2022-01-25 20:02:41,desktop,02:09:40,2559,5956
,2022-01-03 08:48:25,desktop,07:40:37,1142,2553
,2021-03-12 16:49:56,web application,02:37:44,2968,3573
,2021-07-23 21:24:39,mobile,12:23:38,3256,3906
,2023-02-19 20:06:49,mobile,10:41:57,3305,5808
,2021-02-01 17:34:15,mobile,10:55:55,3002,794
,2022-07-11 23:53:23,desktop,00:27:24,2079,5877
,2023-07-04 11:54:35,web application,13:54:01,1748,2512
,2021-07-04 15:26:59,mobile,06:58:02,1424,6081
,2021-11-25 08:33:03,desktop,01:47:05,2749,4317
,2021-08-10 21:29:38,web application,07:16:15,1888,7345
,2023-01-02 21:10:55,mobile,00:46:01,462,610
,2022-06-03 13:17:58,mobile,20:37:59,2793,315
,2021-08-26 12:42:30,mobile,06:19:01,882,8484
,2023-01-08 14:35:11,desktop,20:23:35,856,4132
,2021-05-29 01:29:52,desktop,22:27:27,3120,1778
,2023-05-22 16:17:24,desktop,01:45:16,3305,4677
,2023-06-06 19:48:00,desktop,21:33:50,75,987
,2021-04-14 01:54:36,desktop,19:49:04,1821,5059
,2023-10-23 03:25:09,mobile,15:45:28,1165,8918
,2021-02-09 19:45:17,mobile,17:26:55,1121,7267
,2022-04-28 02:29:45,mobile,10:22:41,657,4003
,2021-03-27 19:09:02,web application,21:54:01,1426,6243
,2023-10-31 03:36:03,mobile,07:20:42,3473,4854
,2023-10-01 21:23:19,mobile,04:06:57,1560,6300
,2021-02-25 02:32:14,web application,01:50:31,2275,8637
,2023-12-07 16:30:54,desktop,01:09:30,2410,459
,2023-09-07 20:17:44,desktop,05:05:21,3089,7845
,2023-02-10 21:23:21,desktop,14:57:15,3326,5491
,2022-09-02 07:11:44,mobile,02:02:16,571,6296
,2021-08-02 05:37:52,mobile,07:31:22,41,776
,2023-01-12 18:07:54,web application,10:28:09,3434,2720
,2021-09-17 05:54:30,mobile,07:04:13,874,3894
,2021-01-19 02:01:35,desktop,19:57:34,1710,7023
,2021-05-18 11:53:11,mobile,00:34:45,1066,3562
,2021-12-11 06:44:41,web application,08:25:17,3242,110
,2023-03-16 05:59:26,mobile,14:24:46,2236,1600
,2022-09-01 05:04:41,web application,16:10:01,1645,1957
,2021-03-10 20:25:50,web application,08:22:41,1187,7800
,2021-07-31 17:35:04,desktop,03:13:03,1518,6564
,2022-12-15 00:33:43,web application,22:32:00,1902,8787
,2023-11-08 02:17:36,web application,13:49:25,412,6108
,2022-01-01 21:37:40,mobile,10:33:20,1000,8825
,2023-02-26 23:49:30,mobile,01:10:47,143,8494
,2022-06-01 22:26:07,mobile,12:11:25,404,5101
,2023-02-07 09:40:48,web application,06:11:49,1478,357
,2022-01-20 06:32:57,mobile,09:09:27,2137,3071
,2021-01-09 07:27:15,mobile,01:57:20,1346,4098
,2022-02-14 20:15:50,mobile,11:10:18,386,8651
,2021-06-05 16:12:49,web application,10:55:15,3496,6469
,2022-03-12 19:36:33,desktop,04:07:01,2259,3932
,2023-05-05 19:44:57,web application,23:14:57,345,3241
,2023-07-16 14:06:17,desktop,01:10:48,1813,3474
,2022-06-30 22:20:27,web application,08:36:14,3284,8887
,2023-09-05 07:56:21,desktop,04:41:05,2587,1278
,2021-04-28 07:50:45,desktop,19:03:19,1538,2650
,2021-05-30 19:54:45,mobile,17:00:23,452,2467
,2023-07-13 10:16:33,desktop,04:26:43,970,799
,2022-05-09 05:11:32,desktop,09:14:40,1311,5966
,2022-08-05 18:04:45,web application,22:36:06,1747,1562
,2022-05-27 16:50:36,mobile,00:56:07,1244,4751
,2023-10-06 19:38:14,web application,14:02:11,3491,1776
,2023-09-28 10:12:20,desktop,06:23:24,1520,3128
,2020-12-30 15:43:49,mobile,18:11:51,3334,6656
,2023-09-11 22:51:30,web application,00:22:52,2168,2768
,2021-12-20 00:53:41,mobile,18:12:57,3124,983
,2022-02-13 18:51:25,desktop,04:36:28,130,5365
,2021-02-11 07:26:10,web application,10:30:30,3244,8689
,2023-05-09 17:54:04,desktop,11:08:15,887,6311
,2023-05-02 09:26:53,desktop,21:23:58,1599,243
,2023-01-21 00:35:31,web application,14:16:29,2423,274
,2022-06-21 13:36:34,desktop,14:12:26,3317,4043
,2023-01-20 13:41:04,mobile,09:01:09,1896,6664
,2022-02-08 12:53:50,desktop,17:38:05,2444,6041
,2021-06-04 03:29:53,mobile,03:08:37,1758,463
,2022-09-09 14:43:27,desktop,07:04:08,19,5316
,2021-01-15 06:45:31,mobile,12:20:48,2491,8015
,2021-05-16 06:27:04,web application,00:46:09,1186,2960
,2022-08-07 20:59:59,web application,15:47:54,2801,944
,2021-10-01 22:44:08,desktop,08:50:33,1982,5319
,2021-09-07 07:34:29,mobile,06:16:16,2786,2491
,2021-08-23 09:44:10,web application,02:37:38,748,5517
,2021-05-21 15:12:59,web application,10:16:11,3332,3192
,2022-04-01 02:03:46,mobile,17:35:35,3322,3510
,2023-07-28 20:44:55,mobile,23:44:18,3271,2208
,2021-05-27 19:05:15,web application,06:34:43,3142,1344
,2023-12-13 15:19:51,web application,05:31:12,3138,5898
,2023-02-23 13:34:32,desktop,12:41:06,749,3293
,2021-09-16 05:21:40,web application,13:42:04,86,8552
,2023-05-02 06:55:49,web application,19:45:14,1843,3401
,2021-02-18 00:39:55,web application,00:08:05,3315,7843
,2023-07-10 22:40:36,desktop,07:44:48,2859,5590
,2022-02-18 12:16:02,mobile,09:06:55,355,2558
,2021-04-14 06:21:32,desktop,02:47:14,2438,4571
,2021-12-27 05:02:31,mobile,02:05:56,3020,8467
,2021-02-01 17:15:02,desktop,11:07:26,1465,726
,2022-05-31 03:32:46,mobile,07:24:36,3310,8450
,2022-05-11 06:14:41,mobile,22:18:59,1258,7862
,2021-04-22 14:08:18,desktop,11:58:47,2534,857
,2021-02-12 19:22:05,web application,23:07:46,3117,4541
,2021-03-05 05:59:17,web application,22:10:12,2417,312
,2022-10-16 18:55:54,web application,19:12:04,565,7322
,2022-08-05 12:33:19,web application,04:15:27,2240,2327
,2022-06-13 09:28:29,desktop,11:57:40,402,1162
,2022-12-01 09:16:31,web application,15:05:25,1612,4582
,2021-11-25 19:18:33,mobile,07:05:28,1007,6929
,2022-06-07 19:02:45,web application,22:44:15,2251,2035
,2021-09-28 08:35:18,mobile,14:42:38,3238,7958
,2023-11-12 07:03:58,mobile,22:08:36,2888,1205
,2023-05-22 23:09:42,desktop,00:12:34,394,3516
,2021-09-02 06:12:07,desktop,12:14:31,863,6925
,2021-12-08 14:52:21,mobile,09:49:47,2970,7534
,2021-06-27 18:38:08,desktop,12:31:40,1509,1886
,2022-11-02 12:52:07,desktop,10:20:52,1233,3920
,2021-11-29 03:40:36,mobile,05:22:34,193,6685
,2023-11-16 17:24:50,desktop,01:48:16,2453,468
,2022-06-21 13:15:41,desktop,01:05:55,3471,819
,2023-12-17 06:06:19,desktop,09:38:20,3299,1757
,2022-03-13 01:20:33,desktop,10:48:55,8,839
,2021-11-09 16:06:11,desktop,19:01:55,186,3453
,2021-09-13 04:48:31,web application,01:18:43,91,7177
,2022-06-12 17:11:47,mobile,19:11:03,2629,3473
,2022-09-23 16:55:48,mobile,20:43:12,2381,2699
,2023-06-01 15:40:19,mobile,08:42:58,2122,8553
,2022-01-04 15:13:00,mobile,08:22:19,1446,2425
,2023-07-22 22:51:18,desktop,22:17:58,2823,7455
,2022-01-28 14:17:16,web application,13:21:20,510,4746
,2021-07-31 06:22:31,desktop,20:38:18,2201,4429
,2023-03-31 00:44:30,desktop,13:01:41,1516,8931
,2021-07-25 22:25:27,mobile,18:21:27,1914,7370
,2021-10-29 17:53:30,desktop,00:22:48,660,4922
,2023-05-19 11:26:49,web application,13:00:47,1281,8023
,2022-10-29 07:58:20,mobile,02:56:57,3276,7856
,2023-04-12 00:47:10,mobile,12:49:30,378,3058
,2021-06-05 12:20:37,web application,06:30:08,214,7975
,2021-06-14 14:54:38,web application,12:16:27,1,3833
,2023-02-14 07:33:56,desktop,06:23:36,1479,8013
,2022-08-27 10:44:10,mobile,00:22:15,2061,6782
,2023-11-07 20:57:38,desktop,03:49:48,277,1828
,2023-12-14 10:06:13,mobile,10:31:32,906,3573
,2021-03-10 04:50:06,web application,19:20:28,3219,4843
,2022-05-26 23:16:10,web application,18:39:23,3160,5978
,2023-11-26 21:16:04,desktop,17:58:03,2116,5596
,2022-08-26 05:35:46,desktop,00:04:53,3201,4431
,2021-06-20 16:44:54,desktop,00:38:23,1210,5685
,2023-09-14 22:40:55,mobile,04:56:15,2016,442
,2022-07-30 23:59:40,web application,11:07:20,1140,529
,2021-06-26 10:04:09,web application,18:35:26,2273,6945
,2021-06-02 07:49:27,mobile,01:37:01,310,6873
,2023-06-24 22:20:45,mobile,21:15:57,1715,4218
,2023-11-02 01:05:16,mobile,08:19:08,2589,6150
,2023-09-20 10:11:17,mobile,22:23:45,857,2473
,2022-03-16 08:27:02,desktop,17:48:40,2762,4364
,2021-07-26 09:54:46,mobile,20:45:52,2881,2609
,2023-05-02 13:59:52,web application,18:02:32,2203,7871
,2021-09-19 13:23:45,mobile,22:47:58,992,4802
,2022-01-26 07:09:38,mobile,10:46:11,1892,238
,2021-05-29 18:17:46,mobile,11:38:25,172,2678
,2021-09-20 14:27:16,desktop,01:41:53,1756,1769
,2023-07-15 13:11:45,desktop,00:26:51,2881,737
,2022-05-31 00:42:38,desktop,18:57:57,2239,5303
,2023-12-16 10:32:51,desktop,03:53:39,352,4889
,2022-06-24 08:13:18,mobile,04:51:34,920,7800
,2023-01-11 02:35:34,mobile,11:16:35,1243,3089
,2022-07-26 21:40:19,desktop,16:39:38,3310,4643
,2021-12-27 18:02:19,desktop,17:23:31,1740,6791
,2020-12-27 13:40:06,web application,05:23:57,3238,5578
,2023-10-28 01:08:56,desktop,00:16:36,3266,5690
,2021-07-15 05:46:51,desktop,00:49:53,3018,3747
,2022-11-05 22:00:00,desktop,05:12:35,3055,8193
,2023-11-08 11:25:37,desktop,10:03:19,2756,5390
,2022-09-28 22:16:35,web application,02:06:43,2148,1380
,2022-08-27 23:34:42,desktop,22:22:38,1881,3061
,2021-11-30 11:23:26,web application,01:31:53,395,1879
,2023-01-08 21:53:42,desktop,18:07:09,2815,6758
,2021-06-28 09:19:58,web application,11:22:43,644,1600
,2022-08-25 16:27:48,desktop,02:40:07,543,8967
,2022-09-20 11:25:42,mobile,19:53:46,1969,8303
,2022-10-30 19:21:22,desktop,22:14:47,914,1902
,2021-06-22 10:07:29,mobile,12:01:52,2517,771
,2023-09-14 07:46:06,mobile,04:36:05,67,6603
,2021-01-24 20:59:55,desktop,20:00:34,819,2111
,2021-09-10 06:53:22,desktop,05:52:09,967,8463
,2021-06-22 01:51:56,desktop,17:43:01,1953,4404
,2022-10-02 00:30:52,mobile,07:07:28,3419,3700
,2021-09-07 09:10:49,web application,21:11:36,2218,3501
